date_week,province,total_posts,avg_word_count,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,sadness_std,anger_std,fear_std,surprise_std,neutral_std,dominant_emotion_key,dominant_emotion,dominant_score,positive_index,emotional_intensity,fear_joy_ratio,reliable
2020-W47,青海,1,142.0,0.0,0.0,0.0,0.05,0.05,0.9,,,,,,,neutral,中性,0.9,0.0,0.09999999999999998,5.0,False
2020-W47,香港,14,123.57142857142857,0.2714285714285714,0.08571428571428572,0.10357142857142856,0.05,0.05357142857142857,0.43571428571428567,0.34901745918103694,0.14200294069080105,0.1714915177474987,0.07337993857053428,0.07196229171289245,0.3248837492849566,neutral,中性,0.43571428571428567,1.0888252148997135,0.5642857142857143,0.17766497461928935,False
2020-W47,黑龙江,23,133.2608695652174,0.19347826086956524,0.06304347826086958,0.05652173913043478,0.030434782608695653,0.0391304347826087,0.6173913043478261,0.2186239755556262,0.1316135797984075,0.16466518911393765,0.06349504353380415,0.04756937932958945,0.2757669864759731,neutral,中性,0.6173913043478261,1.2092391304347827,0.3826086956521739,0.14957264957264957,False
2020-W48,上海,35,133.2,0.14428571428571427,0.09142857142857143,0.058571428571428566,0.041428571428571426,0.017142857142857144,0.6471428571428571,0.23725495983516665,0.1564710621083366,0.160186341070474,0.0911412238730402,0.05277986629117476,0.36701155157787146,neutral,中性,0.6471428571428571,0.7163120567375886,0.35285714285714287,0.2685185185185185,True
2020-W48,云南,15,124.4,0.12466666666666666,0.07666666666666666,0.05333333333333334,0.04666666666666666,0.015333333333333334,0.6833333333333333,0.20437593745234248,0.13210745986650774,0.2065591117977289,0.10600988273786192,0.029728934118288263,0.31660400382511783,neutral,中性,0.6833333333333333,0.6678571428571428,0.31666666666666665,0.3465346534653465,False
2020-W48,内蒙古,18,119.16666666666667,0.10555555555555557,0.025,0.12222222222222223,0.027777777777777776,0.044444444444444446,0.675,0.21820719301839553,0.04287464628562721,0.28191687459782633,0.08264420947336312,0.09983646759294877,0.4084583642112347,neutral,中性,0.675,0.5705705705705707,0.32499999999999996,0.24038461538461536,False
2020-W48,北京,35,227.45714285714286,0.15714285714285714,0.08571428571428572,0.10857142857142857,0.05142857142857143,0.05,0.5471428571428572,0.2660005686479042,0.1611408903867105,0.22670456101100672,0.11973359784864694,0.06966305460192361,0.39980562504187717,neutral,中性,0.5471428571428572,0.6145251396648044,0.45285714285714285,0.30769230769230765,True
2020-W48,台湾,8,175.125,0.3125,0.1125,0.09999999999999999,0.0625,0.025,0.3875,0.2900123150094541,0.11259916264596034,0.2449489742783178,0.1407885953173359,0.04629100498862758,0.2232071427428535,neutral,中性,0.3875,1.0964912280701753,0.6125,0.19379844961240308,False
2020-W48,吉林,20,132.55,0.3875,0.025,0.05500000000000001,0.0125,0.02,0.5,0.35977880631533066,0.0910465468000326,0.17614288458371996,0.045523273400016294,0.04103913408340616,0.35540932665545544,neutral,中性,0.5,3.7804878048780486,0.5,0.031446540880503145,False
2020-W48,四川,35,160.57142857142858,0.17428571428571427,0.09285714285714286,0.10285714285714286,0.06142857142857142,0.038571428571428576,0.53,0.2755666431009311,0.13565898917704575,0.21623205710765547,0.13616907434040482,0.10852331972608353,0.3644496253417812,neutral,中性,0.53,0.6524064171122993,0.47,0.3333333333333333,True
2020-W48,天津,34,127.52941176470588,0.22058823529411764,0.04411764705882353,0.07352941176470588,0.023529411764705882,0.03823529411764706,0.6,0.25911201715311294,0.09595193389681277,0.1523727954908753,0.06988659007542695,0.07391520892561243,0.3123711855721612,neutral,中性,0.6,1.4591439688715953,0.4,0.10204081632653061,True
2020-W48,宁夏,4,131.25,0.4,0.025,0.0,0.025,0.07500000000000001,0.475,0.282842712474619,0.05,0.0,0.05,0.05,0.30956959368344517,neutral,中性,0.475,6.666666666666666,0.525,0.06097560975609756,False
2020-W48,安徽,32,130.84375,0.09999999999999999,0.1040625,0.153125,0.0459375,0.06875,0.528125,0.1983805401486683,0.14191909042058595,0.2577625501465729,0.08896753213500726,0.10140146973548328,0.37090506132449724,neutral,中性,0.528125,0.3193612774451097,0.47187500000000004,0.4176136363636364,True
2020-W48,山东,35,111.37142857142857,0.25142857142857145,0.08571428571428572,0.10571428571428572,0.03142857142857143,0.06714285714285714,0.4585714285714286,0.32026774513120826,0.1478131912103866,0.22873418575082397,0.12071217242444349,0.11564579361062786,0.34608858826082334,neutral,中性,0.4585714285714286,1.0797546012269938,0.5414285714285714,0.12021857923497267,True
2020-W48,山西,22,140.45454545454547,0.12727272727272726,0.029545454545454545,0.02727272727272727,0.04318181818181818,0.031818181818181815,0.740909090909091,0.20279433208435865,0.054900539742968504,0.07672969364884684,0.13300148096691983,0.07798878818298872,0.32463766015299333,neutral,中性,0.740909090909091,1.1570247933884297,0.25909090909090904,0.31456953642384106,False
2020-W48,广东,35,121.17142857142858,0.17714285714285716,0.07714285714285715,0.08571428571428572,0.04285714285714286,0.07,0.5471428571428572,0.24862647898086035,0.14159950624231438,0.18964805971752474,0.10083683467310323,0.1446090063097121,0.3545798792321732,neutral,中性,0.5471428571428572,0.8211920529801324,0.45285714285714285,0.22900763358778622,True
2020-W48,广西,28,176.35714285714286,0.27321428571428574,0.0375,0.0071428571428571435,0.02678571428571429,0.06071428571428572,0.5946428571428571,0.3044369857735395,0.0845740963757685,0.017817416127494965,0.07874259854358903,0.0936474306633197,0.36624705427061766,neutral,中性,0.5946428571428571,3.355263157894737,0.40535714285714286,0.09457755359394704,False
2020-W48,新疆,3,115.33333333333333,0.016666666666666666,0.08333333333333333,0.4333333333333333,0.16666666666666666,0.06666666666666667,0.2333333333333333,0.02886751345948129,0.028867513459481284,0.3785938897200182,0.2886751345948129,0.05773502691896258,0.05773502691896256,anger,愤怒,0.4333333333333333,0.02403846153846154,0.7666666666666667,6.25,False
2020-W48,江苏,35,115.97142857142858,0.14142857142857143,0.09857142857142857,0.14142857142857143,0.018571428571428572,0.08714285714285715,0.5128571428571428,0.24539455453403605,0.1704171845992143,0.22145432216762598,0.045512949491639976,0.12207932398460364,0.3628609475086714,neutral,中性,0.5128571428571428,0.526595744680851,0.4871428571428572,0.12264150943396226,True
2020-W48,江西,20,114.4,0.185,0.095,0.11499999999999999,0.06,0.05,0.495,0.2601113122046831,0.1316894273021107,0.2109502310972899,0.1569445091341791,0.07608859102526822,0.3762348091005767,neutral,中性,0.495,0.6607142857142857,0.505,0.30769230769230765,False
2020-W48,河北,35,113.42857142857143,0.28,0.09142857142857143,0.054285714285714284,0.024285714285714285,0.05285714285714286,0.4971428571428571,0.274183279191557,0.13584469629913803,0.17208557574111566,0.07313507705470966,0.05933808560580081,0.3212894189921332,neutral,中性,0.4971428571428571,1.5555555555555558,0.5028571428571429,0.08374384236453201,True
2020-W48,河南,35,179.57142857142858,0.17142857142857143,0.11857142857142858,0.09714285714285714,0.011428571428571429,0.03285714285714286,0.5685714285714285,0.25761511255842,0.19253942082448616,0.20506199103702089,0.04037638048216229,0.05680572819973811,0.36623797195381086,neutral,中性,0.5685714285714285,0.7228915662650602,0.4314285714285715,0.06299212598425197,True
2020-W48,浙江,35,172.9142857142857,0.19857142857142857,0.09285714285714286,0.0757142857142857,0.038571428571428576,0.02857142857142857,0.5657142857142857,0.27613022138053606,0.20005251411407293,0.20449774505136345,0.10577842705510468,0.07978437327251117,0.3637572373590557,neutral,中性,0.5657142857142857,0.9144736842105263,0.4342857142857143,0.18493150684931509,True
2020-W48,海南,11,136.8181818181818,0.2,0.04090909090909091,0.06363636363636363,0.06818181818181818,0.07727272727272728,0.5499999999999999,0.27568097504180444,0.09700046860242947,0.2110579412044345,0.17926618096106034,0.11696930444273908,0.35425979167836696,neutral,中性,0.5499999999999999,1.0945273631840795,0.45000000000000007,0.3246753246753246,False
2020-W48,湖北,35,196.88571428571427,0.26285714285714284,0.04285714285714286,0.11857142857142858,0.027142857142857142,0.02142857142857143,0.5271428571428571,0.29885636357691997,0.0940454029452054,0.2503191240507729,0.0779732770426709,0.047412014929381206,0.34392690253266645,neutral,中性,0.5271428571428571,1.3237410071942446,0.47285714285714286,0.09947643979057591,True
2020-W48,湖南,32,123.78125,0.3078125,0.057812499999999996,0.03125,0.015625,0.043750000000000004,0.54375,0.3129231006740856,0.1656411662834512,0.1330474084799317,0.05741403110513959,0.06927039119836263,0.3523538360887414,neutral,中性,0.54375,2.683923705722071,0.45625000000000004,0.049164208456243856,True
2020-W48,澳门,3,106.0,0.5,0.049999999999999996,0.0,0.0,0.15,0.3,0.36055512754639896,0.08660254037844387,0.0,0.0,0.18027756377319945,0.39051248379533265,joy,喜悦,0.5,8.333333333333334,0.7,0.0,False
2020-W48,甘肃,20,120.4,0.15,0.05,0.10750000000000001,0.06499999999999999,0.05750000000000001,0.5700000000000001,0.23055995909273164,0.08735890880367281,0.2091807327345624,0.15568186183773353,0.06340139463848775,0.34732057086698515,neutral,中性,0.5700000000000001,0.6451612903225805,0.42999999999999994,0.40624999999999994,False
2020-W48,福建,35,139.45714285714286,0.2957142857142857,0.05428571428571429,0.09428571428571428,0.008571428571428572,0.060000000000000005,0.48714285714285716,0.2956477008623779,0.08520859229960717,0.21412318766494748,0.03734913631120909,0.06838472481655018,0.3172359618047501,neutral,中性,0.48714285714285716,1.7692307692307692,0.5128571428571429,0.028037383177570093,True
2020-W48,西藏,2,202.0,0.35,0.15,0.3,0.0,0.05,0.15000000000000002,0.49497474683058323,0.21213203435596426,0.4242640687119285,0.0,0.07071067811865477,0.07071067811865477,joy,喜悦,0.35,0.7608695652173914,0.85,0.0,False
2020-W48,贵州,8,138.25,0.3,0.03125,0.05,0.0,0.00625,0.6125,0.3116774889895918,0.04580626906564522,0.14142135623730953,0.0,0.01767766952966369,0.2799872446074234,neutral,中性,0.6125,3.287671232876712,0.38749999999999996,0.0,False
2020-W48,辽宁,35,166.82857142857142,0.15285714285714286,0.07714285714285715,0.09428571428571428,0.05714285714285714,0.045714285714285714,0.5728571428571428,0.23730808256445918,0.13738249371674666,0.20283702113484395,0.11952286093343936,0.09104897564710189,0.3585803005363975,neutral,中性,0.5728571428571428,0.6407185628742516,0.42714285714285716,0.3508771929824561,True
2020-W48,重庆,28,133.92857142857142,0.24107142857142858,0.05357142857142857,0.08571428571428572,0.08571428571428572,0.010714285714285716,0.5232142857142857,0.32689718947518115,0.11621226701726031,0.22230157313431098,0.17994708216848745,0.028405603441544892,0.33374478574291166,neutral,中性,0.5232142857142857,1.0258358662613982,0.47678571428571426,0.34139402560455195,False
2020-W48,陕西,32,121.875,0.0828125,0.08750000000000001,0.11249999999999999,0.0734375,0.0296875,0.6140625,0.15688981905331092,0.1684847078348464,0.22143228776426466,0.1679978758506267,0.06458224938389705,0.35131879994322596,neutral,中性,0.6140625,0.2921719955898566,0.38593750000000004,0.7912457912457913,True
2020-W48,青海,5,104.4,0.26,0.09,0.22000000000000003,0.04,0.04,0.35,0.3714835124201342,0.12449899597988734,0.3898717737923586,0.05477225575051662,0.041833001326703784,0.2783882181415011,neutral,中性,0.35,0.7222222222222222,0.65,0.14814814814814814,False
2020-W48,香港,16,136.4375,0.24375,0.08125,0.040625,0.037500000000000006,0.025,0.571875,0.34296501279285035,0.14591664287073858,0.12545749612252485,0.07416198487095663,0.051639777949432225,0.3898584144703476,neutral,中性,0.571875,1.4391143911439113,0.428125,0.14778325123152714,False
2020-W48,黑龙江,18,128.33333333333334,0.2,0.05277777777777778,0.025,0.01111111111111111,0.008333333333333335,0.7027777777777778,0.2673398366037021,0.1459978064120286,0.09432422182837985,0.036604224907047976,0.019174124721184262,0.3274106174489469,neutral,中性,0.7027777777777778,2.0224719101123596,0.29722222222222217,0.0529100529100529,False
2020-W49,上海,35,122.6,0.20142857142857143,0.13285714285714287,0.12000000000000001,0.055714285714285716,0.060000000000000005,0.43,0.28504017113323504,0.2114177830543037,0.20622660295099146,0.11743047290369972,0.11362994634286487,0.32724338846509593,neutral,中性,0.43,0.632286995515695,0.5700000000000001,0.2635135135135135,True
2020-W49,云南,17,160.2941176470588,0.1941176470588235,0.049999999999999996,0.0058823529411764705,0.017647058823529415,0.03235294117647059,0.7000000000000001,0.3126911180288267,0.09999999999999999,0.024253562503633298,0.035094410481710955,0.049815837311630355,0.34550687402713137,neutral,中性,0.7000000000000001,2.3239436619718306,0.29999999999999993,0.08645533141210376,False
2020-W49,内蒙古,11,222.54545454545453,0.11363636363636363,0.11818181818181817,0.0818181818181818,0.01363636363636364,0.03636363636363637,0.6363636363636364,0.14158197111728085,0.22833388630766926,0.19400093720485898,0.03233348953414316,0.05518563713009522,0.3931226965534482,neutral,中性,0.6363636363636364,0.508130081300813,0.36363636363636365,0.11029411764705885,False
2020-W49,北京,35,111.51428571428572,0.26285714285714284,0.04857142857142857,0.07714285714285715,0.03142857142857143,0.07428571428571429,0.5057142857142857,0.3044626068856348,0.1060561132592736,0.22404793904786682,0.10577842705510468,0.12797715132203955,0.37803116673788956,neutral,中性,0.5057142857142857,1.5726495726495726,0.49428571428571433,0.11518324607329844,True
2020-W49,台湾,5,123.0,0.48999999999999994,0.05,0.0,0.0,0.05,0.41,0.265518360947035,0.03535533905932738,0.0,0.0,0.06123724356957945,0.23021728866442676,joy,喜悦,0.48999999999999994,8.166666666666664,0.5900000000000001,0.0,False
2020-W49,吉林,9,121.11111111111111,0.2611111111111111,0.15555555555555556,0.01666666666666667,0.049999999999999996,0.1388888888888889,0.37777777777777777,0.3257470047615344,0.20069324297987162,0.035355339059327376,0.11726039399558574,0.14529663145135577,0.3500991922933334,neutral,中性,0.37777777777777777,1.124401913875598,0.6222222222222222,0.18442622950819668,False
2020-W49,四川,33,141.87878787878788,0.26666666666666666,0.11515151515151514,0.10606060606060606,0.03636363636363636,0.06666666666666667,0.4090909090909091,0.2703200263884766,0.16273293328566768,0.22491580916449871,0.07101136272712724,0.049476425362657984,0.28130681244376704,neutral,中性,0.4090909090909091,0.9966024915062287,0.5909090909090908,0.13143483023001096,True
2020-W49,天津,16,128.75,0.240625,0.053125,0.04375,0.003125,0.028125,0.63125,0.27881819046348705,0.15860721925561902,0.175,0.012500000000000002,0.05467708234108084,0.34393555597912046,neutral,中性,0.63125,2.1875000000000004,0.36875,0.012468827930174564,False
2020-W49,宁夏,5,81.2,0.18,0.06000000000000001,0.0,0.1,0.02,0.64,0.303315017762062,0.0894427190999916,0.0,0.223606797749979,0.044721359549995794,0.3781534080237807,neutral,中性,0.64,1.0588235294117645,0.36,0.5263157894736842,False
2020-W49,安徽,9,182.11111111111111,0.18888888888888888,0.07777777777777778,0.15555555555555556,0.0,0.027777777777777776,0.55,0.3257470047615344,0.1201850425154663,0.3096817362677008,0.0,0.03632415786283895,0.49117206760971255,neutral,中性,0.55,0.776255707762557,0.44999999999999996,0.0,False
2020-W49,山东,35,142.82857142857142,0.16714285714285712,0.12142857142857143,0.10142857142857142,0.038571428571428576,0.08857142857142858,0.4828571428571428,0.257517234472608,0.18601301120119115,0.22896368652670485,0.07959983953364173,0.13233519955785308,0.3485142534731536,neutral,中性,0.4828571428571428,0.6157894736842103,0.5171428571428571,0.217741935483871,True
2020-W49,山西,13,120.76923076923077,0.24615384615384617,0.08076923076923077,0.11923076923076924,0.015384615384615385,0.038461538461538464,0.5,0.2665063620734804,0.19098261432486197,0.2642114537783938,0.037553380809940536,0.06504436355879908,0.32145502536643183,neutral,中性,0.5,1.0921501706484642,0.5,0.06006006006006006,False
2020-W49,广东,35,146.77142857142857,0.1957142857142857,0.10428571428571429,0.19,0.04142857142857143,0.045714285714285714,0.4228571428571429,0.2870671751092592,0.17079891366037145,0.3157158066810012,0.07620185489261815,0.051977693987603074,0.3602170214204326,neutral,中性,0.4228571428571429,0.5661157024793388,0.5771428571428572,0.20138888888888892,True
2020-W49,广西,15,237.33333333333334,0.22000000000000003,0.10666666666666666,0.18666666666666665,0.02333333333333333,0.04666666666666666,0.4166666666666667,0.3228223748662501,0.20690462491090866,0.3038248242154084,0.07761320457119088,0.0915475416434127,0.381569440725064,neutral,中性,0.4166666666666667,0.6734693877551021,0.5833333333333333,0.10144927536231882,False
2020-W49,新疆,5,97.6,0.45,0.04,0.0,0.02,0.09,0.4,0.41231056256176607,0.05477225575051661,0.0,0.0447213595499958,0.12449899597988733,0.324037034920393,joy,喜悦,0.45,6.42857142857143,0.6,0.043478260869565216,False
2020-W49,江苏,35,144.97142857142856,0.25285714285714284,0.0842857142857143,0.15714285714285714,0.03428571428571429,0.06571428571428573,0.40571428571428575,0.31968340431057196,0.1332685416806257,0.2547036505035448,0.09909252106537828,0.08640825513006178,0.363555042473025,neutral,中性,0.40571428571428575,0.8849999999999998,0.5942857142857143,0.13043478260869568,True
2020-W49,江西,8,138.625,0.22499999999999998,0.03125,0.075,0.025,0.05,0.59375,0.31052950170405935,0.07039429765866795,0.21213203435596426,0.04629100498862758,0.05345224838248488,0.41784951152982613,neutral,中性,0.59375,1.5929203539823005,0.40625,0.10638297872340427,False
2020-W49,河北,20,119.5,0.13,0.1075,0.12,0.045000000000000005,0.065,0.5325,0.18093325317714032,0.19213139692463208,0.22384204957490614,0.09986833437344551,0.07451598203705946,0.31467401678897045,neutral,中性,0.5325,0.4601769911504425,0.4675,0.32142857142857145,False
2020-W49,河南,22,176.27272727272728,0.2318181818181818,0.10909090909090909,0.08181818181818182,0.04318181818181818,0.07045454545454545,0.4636363636363636,0.30337210160895156,0.17837651700316895,0.21131417286514326,0.0876891894100632,0.07181174282056109,0.3645551164096218,neutral,中性,0.4636363636363636,0.9497206703910613,0.5363636363636364,0.17857142857142858,False
2020-W49,浙江,35,140.4,0.3142857142857143,0.06142857142857142,0.06857142857142857,0.030000000000000002,0.08,0.44571428571428573,0.3450429275448774,0.11637017146469575,0.18112626173218402,0.0787774228630334,0.1151725048887665,0.3839369258422665,neutral,中性,0.44571428571428573,1.8487394957983192,0.5542857142857143,0.09251101321585904,True
2020-W49,海南,4,114.5,0.15,0.0625,0.1,0.0125,0.15,0.525,0.23804761428476168,0.07500000000000001,0.2,0.025,0.23804761428476168,0.33040379335998343,neutral,中性,0.525,0.8108108108108106,0.475,0.078125,False
2020-W49,湖北,32,132.15625,0.309375,0.1296875,0.084375,0.021875000000000002,0.059375000000000004,0.3953125,0.3266243526467913,0.21131667682231284,0.17479827082631844,0.045680340939917435,0.09370294518041507,0.29874991564312486,neutral,中性,0.3953125,1.257941550190597,0.6046875,0.0684931506849315,True
2020-W49,湖南,24,153.58333333333334,0.1708333333333333,0.15,0.08333333333333333,0.1125,0.08958333333333333,0.39375,0.2527744598179015,0.16746187106583268,0.197630895900648,0.13125646981983485,0.0846722153836252,0.33274631282052125,neutral,中性,0.39375,0.4800936768149882,0.60625,0.6221198156682028,False
2020-W49,甘肃,11,116.0909090909091,0.17272727272727273,0.009090909090909092,0.06363636363636363,0.0,0.03636363636363637,0.7181818181818183,0.3003028774118193,0.03015113445777637,0.21105794120443452,0.0,0.06741998624632421,0.368288424521276,neutral,中性,0.7181818181818183,2.087912087912088,0.28181818181818175,0.0,False
2020-W49,福建,20,157.5,0.26,0.025,0.0,0.005,0.015000000000000003,0.6950000000000001,0.3466379880175312,0.07863975156570492,0.0,0.0223606797749979,0.048936048492959294,0.3572187889205924,neutral,中性,0.6950000000000001,6.5,0.30499999999999994,0.018518518518518517,False
2020-W49,西藏,1,134.0,0.8,0.0,0.0,0.0,0.0,0.2,,,,,,,joy,喜悦,0.8,80.0,0.8,0.0,False
2020-W49,贵州,8,101.375,0.175,0.1625,0.075,0.06875,0.10625,0.4125,0.2964070560178061,0.2263846284534354,0.17525491637693283,0.08838834764831845,0.2043063176423368,0.31367635732209265,neutral,中性,0.4125,0.5533596837944663,0.5875,0.37162162162162166,False
2020-W49,辽宁,13,148.07692307692307,0.2769230769230769,0.05,0.10769230769230768,0.015384615384615385,0.04615384615384616,0.5038461538461538,0.33204880703958306,0.09574271077563382,0.22159098380250966,0.05547001962252292,0.0627877989127481,0.3490830479398482,neutral,中性,0.5038461538461538,1.5126050420168065,0.49615384615384617,0.05361930294906167,False
2020-W49,重庆,22,163.45454545454547,0.2818181818181818,0.07727272727272727,0.17272727272727273,0.05454545454545454,0.07727272727272728,0.33636363636363636,0.32017311334779897,0.12317938209440805,0.31800242314413446,0.10568269096134508,0.04558423058385518,0.3020492778236131,neutral,中性,0.33636363636363636,0.8959537572254334,0.6636363636363636,0.18691588785046728,False
2020-W49,陕西,15,125.8,0.16,0.07,0.2,0.013333333333333334,0.07666666666666667,0.48000000000000004,0.2501428163498376,0.09599107101332767,0.27255405754769874,0.035186577527449844,0.07761320457119088,0.38766701469910264,neutral,中性,0.48000000000000004,0.5454545454545454,0.52,0.0784313725490196,False
2020-W49,香港,15,216.46666666666667,0.23666666666666666,0.05333333333333334,0.10333333333333333,0.023333333333333334,0.03333333333333333,0.55,0.3372507898257545,0.09536895771286429,0.2175075258687014,0.05627314338711377,0.040824829046386304,0.42468475703413566,neutral,中性,0.55,1.2456140350877192,0.44999999999999996,0.0945945945945946,False
2020-W49,黑龙江,18,130.94444444444446,0.14444444444444443,0.07777777777777778,0.11666666666666667,0.008333333333333335,0.044444444444444446,0.6083333333333333,0.24548205211073318,0.17675358572136374,0.2595244519818327,0.025724787771376326,0.0683608266069032,0.3703138573442485,neutral,中性,0.6083333333333333,0.6788511749347258,0.3916666666666667,0.05395683453237411,False
2020-W50,上海,35,122.22857142857143,0.19142857142857142,0.1,0.17857142857142858,0.060000000000000005,0.11857142857142858,0.3514285714285714,0.25994504913813726,0.08574929257125442,0.22402918477343994,0.10346923384727065,0.09783367810436534,0.2763963783829182,neutral,中性,0.3514285714285714,0.5491803278688524,0.6485714285714286,0.29787234042553196,True
2020-W50,云南,13,135.92307692307693,0.1769230769230769,0.06153846153846154,0.1576923076923077,0.04230769230769231,0.07692307692307693,0.4846153846153846,0.26818478130400486,0.0820412654142367,0.24819863839788506,0.10963225241337865,0.09919548170024475,0.3561276780551086,neutral,中性,0.4846153846153846,0.6515580736543908,0.5153846153846153,0.2263374485596708,False
2020-W50,内蒙古,16,117.5625,0.27499999999999997,0.11875,0.121875,0.018750000000000003,0.075,0.390625,0.27688746209726917,0.21975364995072702,0.23163818769797,0.04031128874149275,0.13784048752090222,0.28238198124762376,neutral,中性,0.390625,1.0208816705336428,0.609375,0.06578947368421054,False
2020-W50,北京,35,130.88571428571427,0.1257142857142857,0.11,0.1657142857142857,0.03571428571428571,0.047142857142857146,0.5157142857142857,0.21637774315093597,0.16395838783415892,0.2522753597616247,0.11283214274742277,0.06853815719434422,0.33161180098817633,neutral,中性,0.5157142857142857,0.3911111111111111,0.4842857142857143,0.2631578947368421,True
2020-W50,台湾,8,149.5,0.26249999999999996,0.10625,0.14375,0.0625,0.10625,0.31875,0.337797487937881,0.11783008347374015,0.26917532788659726,0.1767766952966369,0.11475906437899734,0.3504461442219046,neutral,中性,0.31875,0.8139534883720929,0.68125,0.22935779816513766,False
2020-W50,吉林,14,124.28571428571429,0.15357142857142855,0.11785714285714287,0.16428571428571428,0.08928571428571429,0.04285714285714286,0.4321428571428571,0.23571844818169582,0.1488509099958526,0.24684826500112558,0.14435342769713536,0.08516306272526401,0.35060779252010954,neutral,中性,0.4321428571428571,0.4026217228464419,0.5678571428571428,0.5458515283842795,False
2020-W50,四川,35,134.2,0.12142857142857143,0.06714285714285714,0.054285714285714284,0.07,0.06142857142857142,0.6257142857142857,0.2030233666230515,0.10214094727015065,0.14821061552608789,0.1446090063097121,0.14146591477107412,0.3612420218071642,neutral,中性,0.6257142857142857,0.602836879432624,0.37428571428571433,0.532608695652174,True
2020-W50,天津,20,92.2,0.18,0.1075,0.1875,0.025,0.0375,0.4625,0.24623480450043694,0.14892156183356178,0.2928422424230637,0.07863975156570492,0.09850861570655155,0.3140880701164463,neutral,中性,0.4625,0.5454545454545454,0.5375,0.13157894736842105,False
2020-W50,宁夏,2,81.0,0.0,0.05,0.05,0.15,0.05,0.7,0.0,0.07071067811865477,0.07071067811865477,0.21213203435596426,0.07071067811865477,0.42426406871192845,neutral,中性,0.7,0.0,0.30000000000000004,15.0,False
2020-W50,安徽,35,118.11428571428571,0.2671428571428571,0.047142857142857146,0.09,0.011428571428571427,0.07428571428571429,0.51,0.2997407843706393,0.08483795725733051,0.18542479052482835,0.05297851157852238,0.11138924106577837,0.31803625394525287,neutral,中性,0.51,1.6846846846846844,0.49,0.04123711340206185,True
2020-W50,山东,35,115.05714285714286,0.2585714285714286,0.08285714285714285,0.10571428571428572,0.03428571428571429,0.04714285714285714,0.4714285714285714,0.3080979872506459,0.14649977772662176,0.2540181294396792,0.1136114563994762,0.08739940195553328,0.3504798631216657,neutral,中性,0.4714285714285714,1.110429447852761,0.5285714285714286,0.1276595744680851,True
2020-W50,山西,22,126.0909090909091,0.2,0.05,0.125,0.018181818181818184,0.029545454545454545,0.5772727272727273,0.27255405754769874,0.11019463300386796,0.276779953857108,0.04767312946227961,0.07013437936441136,0.3692744729379982,neutral,中性,0.5772727272727273,0.9843400447427293,0.42272727272727273,0.08658008658008659,False
2020-W50,广东,35,111.08571428571429,0.25142857142857145,0.11714285714285713,0.1685714285714286,0.04857142857142858,0.08571428571428572,0.32857142857142857,0.2983990898222089,0.1382361880893675,0.22461919221786247,0.1421917275897511,0.09968437585658028,0.23987917126487387,neutral,中性,0.32857142857142857,0.7302904564315352,0.6714285714285715,0.18579234972677597,True
2020-W50,广西,22,119.4090909090909,0.2113636363636364,0.09545454545454546,0.09090909090909091,0.01363636363636364,0.07500000000000001,0.5136363636363637,0.2636428943809709,0.11329385612423049,0.15089918081475054,0.04675625290960757,0.11100193048514323,0.2748080794290454,neutral,中性,0.5136363636363637,1.0064935064935066,0.48636363636363633,0.06160164271047228,False
2020-W50,新疆,13,106.84615384615384,0.09999999999999999,0.18076923076923077,0.20384615384615384,0.11153846153846153,0.11538461538461539,0.28846153846153844,0.2449489742783178,0.17974340685458343,0.3058196217145673,0.1827496536178274,0.1841473768758502,0.3273338294424148,neutral,中性,0.28846153846153844,0.1975683890577508,0.7115384615384616,1.013986013986014,False
2020-W50,江苏,35,113.25714285714285,0.21142857142857144,0.06942857142857144,0.13,0.015714285714285715,0.062,0.5114285714285713,0.25323951528314126,0.11532416860982013,0.24976459505137324,0.04333764253514723,0.11224448106437912,0.2719985170498378,neutral,中性,0.5114285714285713,0.9390862944162436,0.48857142857142866,0.07096774193548387,True
2020-W50,江西,19,171.3684210526316,0.2578947368421053,0.07368421052631578,0.13157894736842105,0.005263157894736842,0.05526315789473685,0.47631578947368425,0.2673237518517454,0.10848504896045913,0.23582628158820484,0.022941573387056182,0.09985369414257105,0.30476239426652413,neutral,中性,0.47631578947368425,1.1694510739856805,0.5236842105263158,0.019646365422396853,False
2020-W50,河北,35,133.68571428571428,0.21714285714285714,0.08142857142857143,0.09714285714285714,0.04857142857142857,0.06428571428571428,0.4914285714285714,0.25723154399663106,0.13177839814813122,0.19626769577126377,0.12688908674954852,0.07232629146427176,0.3071418800062628,neutral,中性,0.4914285714285714,0.9156626506024096,0.5085714285714287,0.2138364779874214,True
2020-W50,河南,35,120.45714285714286,0.19714285714285712,0.05142857142857143,0.07428571428571429,0.014285714285714285,0.08,0.5828571428571429,0.24672646712469237,0.10946777277953053,0.1771387909536028,0.05500190982169269,0.11061326375099444,0.33031688376085017,neutral,中性,0.5828571428571429,1.3142857142857138,0.41714285714285715,0.06896551724137931,True
2020-W50,浙江,35,135.88571428571427,0.1657142857142857,0.08285714285714285,0.16,0.02142857142857143,0.03571428571428571,0.5342857142857143,0.20571661996808238,0.12244017575393897,0.2647973698110001,0.06334512642671736,0.049365724849494176,0.3520468360742871,neutral,中性,0.5342857142857143,0.6041666666666666,0.46571428571428575,0.12195121951219512,True
